Row.names	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	genename	chromosome_name	start_position	end_position	strand
YER016W	52.0784969921532	-0.256763414571359	0.616897534974933	0.219800174129581	0.89592364518597	0.935846636411107	BIM1	V	188277	189311	1
YER017C	38.1497047438296	-0.749478909175568	0.793311007930177	1.8468347474474	0.397159476977577	0.567931185897795	AFG3	V	189503	191788	-1
YER018C	173.571654659878	-0.36585352289649	0.576125088908913	0.524788447934114	0.769207723807089	0.859534355356479	SPC25	V	191959	192624	-1
YER019C-A	388.560547241377	1.43120501976628	0.624237954925915	7.25815163992563	0.0265407014645289	0.081049926940729	SBH2	V	194273	194539	-1
YER019W	822.706835655178	1.17257166484785	0.789637347743815	2.18529321770019	0.335327836641487	0.508658154088082	ISC1	V	192797	194230	1
YER020W	87.1020737449629	1.85623489903149	0.635738707701121	10.3431899451111	0.00567550931471396	0.0253558633736064	GPA2	V	195168	196517	1
YER021W	31.1774024126457	-0.221166746470456	0.754016056245577	1.07629291754834	0.583829401952167	0.731999185210707	RPN3	V	196948	198519	1
YER022W	17.6630435160515	0.286737591528837	0.857292823109894	0.218136768105744	0.896669097534631	0.936456362684977	SRB4	V	198812	200875	1
YER023W	29.8159364035413	-0.274988969896926	0.650403602492528	2.30018483312277	0.316607508249746	0.488972385373708	PRO3	V	201076	201936	1
YER024W	276.166078234913	-1.25323170021701	0.480184207182803	24.1703354025919	5.64258817580379e-06	7.89144578210241e-05	YAT2	V	202192	204963	1
YER025W	81.5488208734673	-0.217318320736266	0.56199640502604	0.563902229183867	0.754310558411241	0.85152235000996	GCD11	V	205251	206834	1
YER026C	112.31117068941	0.341343858398278	0.51729215539041	4.58623425975205	0.100951292607132	0.2203196321882	CHO1	V	207644	208474	-1
YER027C	20.6536607875344	0.0125487225214998	0.879834131907215	0.577162688588317	0.749325849286026	0.84797270338077	GAL83	V	208979	210232	-1
YER028C	108.335540766417	-0.693810751831692	0.518338793646411	3.70133919355276	0.157131916055487	0.302961636350738	MIG3	V	210692	211876	-1
YER029C	41.6116818376931	0.00260327183678106	0.660106847068379	3.7921876318563	0.150154004347386	0.292979954036161	SMB1	V	212587	213177	-1
YER030W	128.507428870345	0.478039970163843	0.62107278133655	7.18437461048988	0.0275380304216589	0.0833482468067982	CHZ1	V	213437	213898	1
YER031C	32.0906280891017	0.60370269082499	0.805329852076602	9.26302109041987	0.00974003522105065	0.0386265780341666	YPT31	V	214076	214747	-1
YER032W	54.1945932179133	-0.188741971804933	0.644629861159437	1.37946746472419	0.501709640323257	0.660504506019022	FIR1	V	215063	217693	1
YER033C	127.501384504554	0.149349668291848	0.581021673408658	5.61787164353409	0.0602690953372225	0.150542735980379	ZRG8	V	218057	221287	-1
YER034W	54.5356859623895	2.3240177883829	0.797710616990665	9.38361721640945	0.00917008605635169	0.0368970106089481	NA	V	221846	222403	1
YER035W	55.6139692850319	1.48265185154181	0.646038561352379	6.91553630708795	0.0314999867576098	0.0928575348368405	EDC2	V	222639	223076	1
YER036C	116.155691687285	-0.0985922914148843	0.513632911966429	11.8629207187538	0.00265460248310151	0.013889842786393	ARB1	V	223367	225199	-1
YER037W	704.687181991921	-0.770322908986099	0.459029139617326	21.6300089650682	2.00957042924374e-05	0.000237457403782066	PHM8	V	225889	226854	1
YER038C	1951.91048692183	2.24414585065384	0.638989018903728	20.0285059474294	4.47574353615475e-05	0.000467771752244332	KRE29	V	226858	228252	-1
YER038W-A	563.277799118321	1.88523251366465	0.508364836974306	24.7053770505193	4.31812824914727e-06	6.29772356739614e-05	FMP49	V	228451	228831	1
YER039C	72.7048312857555	-1.44664287700838	0.565839292740555	22.1641095740279	1.53859656263844e-05	0.000190510682967212	HVG1	V	228456	229205	-1
YER039C-A	21.062384335299	-1.32210356185949	0.789276882915148	5.70673854816436	0.0576497554598775	0.145824414203884	NA	V	229263	229481	-1
YER040W	17.8587822204636	0.997076278764119	0.825869208314531	2.7816648849566	0.248868050043527	0.419733763399949	GLN3	V	229795	231987	1
YER041W	13.2349626231958	-0.0798887619142827	0.900560770164546	0.661895216285671	0.718242798128922	0.829280830780177	YEN1	V	232461	234740	1
YER042W	16.2822963651047	1.39763243791184	1.00612417060555	9.36558364182193	0.00925314466997494	0.0371946604924162	MXR1	V	234937	235491	1
YER043C	80.0281877985785	-0.660118965434846	0.735040428095348	2.49111365378965	0.287780619519649	0.461722891543769	SAH1	V	235770	237119	-1
YER044C	8.42742709616094	-0.128523089436451	1.24257737126437	0.206993687477805	0.9016788686713	0.938244155902059	ERG28	V	237570	238016	-1
YER044C-A	152.775915316536	0.460634270118456	0.508367457964632	4.22745952880536	0.120786619613805	0.250395462786942	MEI4	V	238460	239774	-1
YER045C	523.137558942221	0.192170413599542	0.503830864432264	0.957991941016743	0.619404980574954	0.76030111292301	ACA1	V	240032	241501	-1
YER046W	40.383279178655	0.350402628634881	0.790409227828392	0.226011261721233	0.893145630923298	0.934293261616241	SPO73	V	243180	243611	1
YER047C	73.5719866247597	-0.552882132025433	0.601466655954494	2.73795127609424	0.25436739041909	0.426523947444695	SAP1	V	243810	246503	-1
YER048C	66.8559971107263	-0.376230344243415	0.714349035395161	0.29645077849186	0.862236754147621	0.919232334103246	CAJ1	V	246982	248157	-1
YER048W-A	7.9917078578874	1.41127950147712	1.06248164620886	1.85695556173972	0.395154764929708	0.566463503080715	ISD11	V	250718	251002	1
YER049W	35.2628584359461	-0.861554169139834	0.739247142491733	2.79962569154008	0.246643119925513	0.417664120211894	TPA1	V	251728	253662	1
YER050C	8.76293718511646	0.480150727056162	1.10893525757474	2.79949758686367	0.246658918500008	0.417664120211894	RSM18	V	253971	254387	-1
YER051W	61.2513181082132	0.246854876605736	0.646593932750417	12.7988504990756	0.00166251252847508	0.00978885786180368	JHD1	V	254656	256134	1
YER052C	20.4990730163198	0.982075497162262	0.746182014787743	2.27648392309838	0.320381770475908	0.492829556603483	HOM3	V	256375	257958	-1
YER053C	95.4406177101601	0.948429537533424	0.573244664494225	2.6861822525023	0.261037520248182	0.432351725085487	PIC2	V	258737	259639	-1
YER054C	109.069350490403	-1.14044689182696	0.59851386664105	3.83302599515675	0.147119073309883	0.289121023962601	GIP2	V	262052	263698	-1
YER055C	213.469681551189	-0.928590852733636	0.546167046496166	4.06184963124711	0.131214116153878	0.266366680817225	HIS1	V	264892	265785	-1
YER056C	24.7771548486768	-1.24647793928501	0.740944173975257	4.3399018448497	0.114183220608918	0.241021089072415	FCY2	V	266512	268113	-1
YER056C-A	80.3118704640165	0.85408517674607	0.658632568635097	20.5169036172895	3.50599253161945e-05	0.000384463953751451	RPL34A	V	269423	270185	-1
YER057C	223.640578799014	-1.61645549749546	0.521759934276714	29.7611304176566	3.44709015606893e-07	6.95423414760945e-06	HMF1	V	270737	271126	-1
YER058W	16.8305350128164	-0.625252443952335	0.7806389873327	0.836285353173068	0.658268302250065	0.786336593775093	PET117	V	271768	272091	1
YER059W	54.9343004661705	-1.05679141303414	0.578250406107087	13.4945961688383	0.00117404751644796	0.00750301889650516	PCL6	V	272624	273886	1
YER060W	891.417468763419	-0.287520858077781	0.579341889639651	0.701522359424018	0.704151899535958	0.820156373845843	FCY21	V	274567	276153	1
YER060W-A	831.668374337184	0.21007808982572	0.736435016565293	0.0983107590596006	0.952033191735851	0.966726092625496	FCY22	V	276572	278164	1
YER061C	29.807886699712	-1.10635339055279	0.731776828619773	6.12972976594336	0.0466601460188338	0.123984509155139	CEM1	V	278298	279626	-1
YER062C	167.3943364806	0.355377848811106	0.504175959378388	12.4572525655878	0.00197215922572325	0.0110433287397849	GPP2	V	279930	280682	-1
YER063W	503.126894349197	-0.687055909761091	0.529979759853269	19.1267114186188	7.02566417799352e-05	0.000696551294359289	THO1	V	281710	282366	1
YER064C	310.361037017666	3.22386427266444	0.563105994770025	34.0426745167815	4.05253854324292e-08	1.07142457376148e-06	VHR2	V	282705	284222	-1
YER065C	742.72152436312	-2.16728117900204	0.494950900262361	46.3846953778624	8.46625560852255e-11	4.11929579607946e-09	ICL1	V	285241	286914	-1
YER067W	15.8475702476559	-1.27980098478446	0.976393243462281	3.16389158896401	0.20557470266541	0.366916624054477	RGI1	V	292066	292551	1
YER068W	41.5307893840458	0.549532155266389	0.61032578956291	1.42234725359922	0.491067529117855	0.652278273363703	MOT2	V	293050	294813	1
YER069W	106.025982228663	0.735714884956757	0.585086108182538	19.8211885791312	4.96459228055226e-05	0.000511768979612303	ARG5,6	V	295410	298001	1
YER070W	27.8771982788077	-1.14090885421098	0.816795727029143	9.0516646993245	0.0108256999176707	0.0418429923386604	RNR1	V	298950	301616	1
YER071C	53.9082162646656	-0.316009168174596	0.585682015591042	4.15307597865969	0.125363471467608	0.258096318922402	TDA2	V	301947	302327	-1
YER072W	205.925721079478	1.79120888158867	0.486613165055789	12.8979993664318	0.00158210398261479	0.00951153735215388	VTC1	V	302806	303195	1
YER073W	21.4982268363769	-1.19178355961447	0.788220087031864	2.46359359444652	0.291767858736844	0.466152290862673	ALD5	V	304030	305592	1
YER074W	125.098399157397	-0.867482680651543	0.806442503845884	13.2928620332302	0.00129864870006859	0.00812883889015907	RPS24A	V	306323	307196	1
YER074W-A	41.045527392203	0.056513837690812	0.60653283559283	2.55028854071655	0.279390657523398	0.453510486980789	YOS1	V	307653	308123	1
YER075C	193.969549030336	0.368336967361668	0.519262382432932	28.1164521751803	7.84494647518465e-07	1.43741266111769e-05	PTP3	V	308413	311199	-1
YER076C	25.9793047931765	-0.646406743011678	0.774274103040944	3.22773716367311	0.199115826306595	0.357926306834892	NA	V	312590	313498	-1
YER077C	40.9949889581373	0.633202432696689	0.692210230926937	0.91648199345434	0.632395052703338	0.769556581658762	MRX1	V	314534	316600	-1
YER078C	124.420808837064	0.571440260059069	0.527206123958274	7.16108056804839	0.0278606415286371	0.0840610288956794	ICP55	V	316807	318342	-1
YER079W	71.9595585019638	-0.633043091782218	0.623349597401279	1.74596409921369	0.417704075883089	0.589263192333293	NA	V	318920	319552	1
YER080W	32.1726407024059	0.317601962434213	0.649745840170064	1.22375928485378	0.542330522971625	0.696251380932529	AIM9	V	319963	321846	1
YER081W	15.1841454392985	0.761760869475828	0.95978156020158	2.19351257400542	0.333952575034186	0.507983404361218	SER3	V	322686	324095	1
YER082C	183.879807749689	2.34072352716181	0.786883744101621	9.23824059338769	0.00986146741200595	0.0390012952974825	UTP7	V	324272	325936	-1
YER083C	20.8384642158983	-0.112979176933482	0.723660534706821	3.87157587571843	0.144310516295194	0.284881653375101	GET2	V	326174	327031	-1
YER086W	123.35445929055	0.734739038906391	0.586613645886688	18.2092969191961	0.000111147939070919	0.00102150248765178	ILV1	V	328477	330207	1
YER087C-B	136.521630382403	0.583692911443755	0.551229885675573	5.03814171490839	0.0805343999347666	0.187341974938649	SBH1	V	332582	332830	-1
YER087W	158.498974094922	1.45244722153352	0.586106200408524	12.8585910901026	0.00161358713364534	0.0096178318002788	AIM10	V	330576	332306	1
YER088C	274.826881395892	0.710377632872468	0.515100042273652	8.43901666011816	0.0147058731634886	0.0526248489595791	DOT6	V	333176	335188	-1
YER089C	212.141067726193	-0.527904355986154	0.495032841658785	3.93000408949835	0.140155600032475	0.278674767921713	PTC2	V	335946	337340	-1
YER090W	43.8495039657361	0.333781734393383	0.595280875566722	0.449457630943158	0.798732793368112	0.878211711659964	TRP2	V	337949	339472	1
YER091C	47.9214254012842	-0.74322769567556	0.648400614839937	8.8388457153627	0.0120411797540942	0.045330579178287	MET6	V	339864	342167	-1
YER092W	50.5999553034055	1.42821285905184	0.653545966350572	6.05766721733657	0.048372025946304	0.127133014175715	IES5	V	342855	343232	1
YER093C	667.993694100471	0.460833099297912	0.476644034961283	3.90482226758351	0.141931442992502	0.281143706782959	TSC11	V	343320	347612	-1
YER093C-A	8.16772941311024	-1.62318389804364	1.1874462945116	3.22437726980563	0.199450611460368	0.358305628406929	AIM11	V	347912	348400	-1
YER094C	31.0830691592014	-0.155203357622636	0.656388112641595	0.316044079840452	0.853830963394783	0.913297852956917	PUP3	V	348729	349346	-1
YER095W	107.430999094073	1.10125332534208	0.577147962349971	14.9966055313237	0.000554023880992243	0.00399974846751258	RAD51	V	349980	351182	1
YER096W	38.2973581976438	0.132658885250671	0.681057317572724	10.5622256557412	0.00508676694581175	0.0232641237095182	SHC1	V	351698	353236	1
YER098W	281.276891401996	-1.48513147485499	0.497042738707251	22.2014008086733	1.51017427886474e-05	0.000188041055368319	UBP9	V	355466	357730	1
YER099C	45.7971847318901	0.88750305001107	0.639124744842649	2.39625302884224	0.30175902384296	0.47448396061935	PRS2	V	358105	359061	-1
YER100W	15.2961058869398	0.690848280580954	0.833051257378879	0.777902259336095	0.677767391922055	0.80119910151668	UBC6	V	359562	360314	1
YER101C	106.538810946607	-0.230651940843372	0.572610627209808	9.18787420993527	0.0101129640897561	0.0398056166415282	AST2	V	360502	361794	-1
YER102W	76.8515991157136	-0.606646829797985	0.592988690070307	25.2341191157657	3.31497804298328e-06	5.05097970233505e-05	RPS8A	V	363100	363702	1
YER103W	42.5748513102307	0.100707716263751	0.702720322694929	13.0051812480315	0.00149954938798459	0.00912974863977997	SSA4	V	364589	366517	1
YER104W	205.489023540619	-0.651992916051406	0.524285925539031	1.56093267437046	0.458192289373334	0.623289044229086	RTT105	V	366802	367428	1
YER105C	204.957550083668	-0.841550002676767	0.516174996457328	3.48502709036136	0.175079776156645	0.326886123825329	NUP157	V	367838	372013	-1
YER107C	17.0125847135116	-0.209405604441185	0.790153517186263	0.509331617951183	0.775175511376934	0.863460217559148	GLE2	V	373448	374545	-1
YER109C	136.461111774053	-0.646782184160604	0.587577675532039	10.7103193452078	0.00472371518938158	0.0218627585503752	NA	NA	NA	NA	NA
YER110C	67.4590918717735	-0.744157115863802	0.579804398222485	3.16851249804773	0.205100279937067	0.366295688104755	KAP123	V	378762	382103	-1
YER111C	34.2479374556801	0.00615872300969823	0.699296245685067	0.659141921839257	0.719232245986614	0.829387513296653	SWI4	V	382595	385876	-1
YER112W	81.5774478195506	1.34847372492186	0.912336086406483	8.17397639812256	0.0167897247945348	0.0581311563184565	LSM4	V	387232	387795	1
YER113C	17.7845988216837	-1.11803077319084	0.780212804090855	2.08539855914027	0.352501895453883	0.526162922061868	TMN3	V	387932	390052	-1
YER114C	47.279617406701	0.477832684266301	0.755997961899162	6.68101772551648	0.0354189297608168	0.10142215792044	BOI2	V	390590	393712	-1
YER115C	6.91550538120353	-1.3793849222937	1.30900864957718	4.55305405897925	0.102640054315576	0.223121713060933	SPR6	V	394292	394867	-1
YER116C	35.8187015695995	-1.2268758142822	0.712594017967077	7.40790697303278	0.0246259753024755	0.0769478667033638	SLX8	V	395348	396172	-1
YER117W	32.6679794421698	-0.105031777617047	0.907613664079795	6.87410673242324	0.0321593075531203	0.0942798003000198	RPL23A	V	396769	397653	1
YER118C	23.2533792757421	0.5574768071106	0.866202934453763	3.67044551567891	0.159577950569118	0.306656599334614	SHO1	V	397952	399055	-1
YER119C	229.625879645939	-0.880127246789064	0.527677029918348	2.75511064253317	0.252194334185034	0.423650492165177	AVT6	V	399496	400842	-1
YER120W	111.24570289722	-0.357622728721338	0.517314671233602	2.26204283534165	0.32270347299786	0.495742400811252	SCS2	V	401135	401869	1
YER121W	75.551925224143	0.571425108829836	0.670497222740532	1.91331973092478	0.384173937979782	0.557345803283121	NA	V	402375	402719	1
YER122C	56.7675775853862	0.00340557194458473	0.60126585949123	2.44684383886789	0.294221639612049	0.46865014947834	GLO3	V	402871	404352	-1
YER123W	11.0229100907424	-0.534121965191837	1.02158202829292	2.60966362672856	0.271218146477478	0.444678690212428	YCK3	V	404813	406387	1
YER124C	180.56953686591	-0.128739766676978	0.5030653369144	2.78209129274669	0.248814996061764	0.419733763399949	DSE1	V	407342	409063	-1
YER125W	61.7124911292498	0.511437195149442	0.661321590202929	0.682789474016673	0.710778282330587	0.824381733189907	RSP5	V	410189	412618	1
YER126C	45.4125308868697	-0.727840293773465	0.650987576669069	1.32015585831167	0.516811058272878	0.673508353150723	NSA2	V	413394	414179	-1
YER127W	34.67235432733	-0.104516850546809	0.764996615858452	3.71782824128432	0.155841763876568	0.301075679961739	LCP5	V	414481	415554	1
YER128W	17.8297178646147	0.782973403194391	0.859488369942452	0.84141393424725	0.656582473472904	0.785490132663839	VFA1	V	415859	416470	1
YER129W	60.5964094861048	0.291018604611877	0.633130286248724	5.11238176771668	0.0775997647120834	0.182272875327774	SAK1	V	417281	420709	1
YER130C	27.5464412684229	-0.744718276942249	0.840304634249013	1.34201726239868	0.511192712752536	0.668291591720817	COM2	V	421115	422446	-1
YER131W	164.327680356558	-0.760204868682436	0.595437225109818	8.96290403813549	0.0113169687643376	0.0431655132710899	RPS26B	V	423952	424311	1
YER132C	113.42583396928	0.881729283887195	0.546869970297156	14.9883319098698	0.000556320520031387	0.00401132728640315	PMD1	V	425188	430449	-1
YER133W	87.5429717402827	0.492730997327585	0.73398491025686	1.20135359662011	0.548440326971046	0.70063006189688	GLC7	V	432495	433958	1
YER134C	27.5672369642503	0.6715977669368	1.02402759737592	0.584600706709686	0.746544275218707	0.84572321532309	NA	V	437267	437803	-1
YER135C	20.7107230070851	0.46670439318002	0.801672849084244	6.66766967094841	0.0356561072485486	0.101950054799554	NA	V	437952	438344	-1
YER136W	25.5523655440251	0.717466544663214	0.815371264468415	0.889904213527906	0.640854967915596	0.775616694028282	GDI1	V	439616	440971	1
YER139C	14.062539814873	-1.73677657099013	0.861300152240848	12.1770853097388	0.00226871280433401	0.0122981170483452	RTR1	V	450563	451243	-1
YER140W	19.9342804174918	-0.363117652471544	0.731968949341732	1.00005252812041	0.606514729964063	0.750885392875767	EMP65	V	451565	453235	1
YER141W	115.628196879768	0.188572187028175	0.522283045224776	0.358519656836521	0.835888683544345	0.903186195111896	COX15	V	453459	454919	1
YER142C	365.812012932295	3.34135663969057	1.83512502991769	3.4863623860209	0.174962923536597	0.32678558944416	MAG1	V	455146	456036	-1
YER143W	237.726923013479	0.481326866764003	0.481490446181216	5.64877771265999	0.0593449140176835	0.148618967198265	DDI1	V	456319	457605	1
YER144C	74.2152784326274	-0.751741731763888	0.561017495737638	2.00930101277844	0.366172587423149	0.539475644066166	UBP5	V	457806	460223	-1
YER145C	356.731640024452	0.990277008477481	0.605419094665539	3.3111001770112	0.190986967068785	0.347412673367347	FTR1	V	460526	461740	-1
YER145C-A	2194.74033001175	-1.21925054667071	0.455636328793947	33.3456672228574	5.74222710532691e-08	1.47766644177079e-06	NA	V	462386	462823	-1
YER146W	78.2436642671821	2.02329761010367	0.669492269301984	21.6783321479148	1.961597889816e-05	0.0002327387660253	LSM5	V	462585	462866	1
YER147C	468.696203602916	-0.249764632431846	0.509878061235865	7.67974150245445	0.021496379546222	0.0699025373131735	SCC4	V	462968	464842	-1
YER148W	38.5568110552137	-0.220440854522023	0.867204111735506	3.64959557137644	0.161250247941099	0.309254367531952	SPT15	V	465303	466025	1
YER149C	169.133867595931	1.8785868239091	0.852038871721486	8.88051574998201	0.0117928970343903	0.044569760985065	PEA2	V	466208	467470	-1
YER150W	132.564993218068	1.65550975317581	0.523184688076094	19.3215691136063	6.37344989764345e-05	0.000634059706311951	SPI1	V	468370	468816	1
YER151C	36.4183053087892	0.34232269459696	0.686825082587972	1.30939590056315	0.519598983613574	0.675788909042291	UBP3	V	469686	472424	-1
YER152C	47.1208302670823	1.71140959987161	0.679735675511844	20.0731906532518	4.37685372369758e-05	0.00045992709728147	NA	V	472657	473988	-1
YER153C	140.247831651004	-0.0516867902363087	0.642133499803876	7.2257971216296	0.0269735489734771	0.0820687590942892	PET122	V	474041	474805	-1
YER154W	451.471562537025	1.04262094937388	0.833552222960375	2.46084145526653	0.292169627982412	0.466408090989293	OXA1	V	475020	476228	1
YER155C	91.0380691931362	0.50657363616576	0.643527559709672	3.00724011058151	0.222323876907129	0.387377444264904	BEM2	V	476345	482848	-1
YER156C	50.661402046494	-1.53038073504468	0.636572836565831	16.2005893432841	0.000303449706879692	0.00247461098990622	NA	V	483325	484341	-1
YER157W	7.65318782624791	-0.581850062249515	1.11728850766272	0.336722418977892	0.845048539999042	0.909110190745903	COG3	V	484788	487193	1
YER158C	611.580793164142	-0.346364752834782	0.526963535677342	2.89843110720406	0.234754368102374	0.402257410864973	NA	V	488857	490578	-1
YER159C	292.110878369893	1.9965985496701	0.586705091894111	18.6210311383913	9.04678906922001e-05	0.000860098780410645	BUR6	V	491530	491958	-1
YER161C	41.572426074883	0.675902908387167	0.631293215417686	1.2037036148661	0.547796283036286	0.700111189679641	SPT2	V	499347	500348	-1
YER162C	148.051859308845	0.0443964943836258	0.535974735062865	30.097457986183	2.91353365189384e-07	6.1120869001686e-06	RAD4	V	500630	502894	-1
YER163C	36.4418799516044	-0.230702085122961	0.637202487583281	0.16822670792132	0.91932704082741	0.949744172025987	GCG1	V	503084	503782	-1
YER164W	57.4157170282744	-0.129243285596238	0.609330946309676	3.99531773929291	0.135652491944688	0.272538451376867	CHD1	V	505392	509798	1
YER165W	149.697269837048	0.0244408686774125	0.532692131830102	3.99524672574154	0.135657308612803	0.272538451376867	PAB1	V	510373	512106	1
YER166W	178.286397032711	1.08391099882522	0.542900473765067	3.94271701174636	0.139267531885052	0.277863201107667	DNF1	V	512744	517459	1
YER167W	43.617784109487	0.472018025058366	0.655326563450352	4.0044964882613	0.1350313582572	0.271752368546816	BCK2	V	518216	520771	1
YER168C	14.1326525359418	-0.271121656786084	0.833849798356858	0.115540033633813	0.943866996013241	0.961976748269083	CCA1	V	521029	522669	-1
YER169W	33.2625146419671	0.206689752543508	0.654236440616367	0.164470459623992	0.921055273553109	0.950352954847391	RPH1	V	523369	525759	1
YER170W	88.0582312229295	-0.127573165094005	0.610963194872693	0.0560990134807753	0.972340228214418	0.97893408474378	ADK2	V	525974	526651	1
YER171W	164.200430907948	1.24043316241397	0.651581692332837	5.73204882274426	0.0569247868538561	0.14462242908461	RAD3	V	527082	529418	1
YER172C	515.317829591387	0.81235562145274	0.537229864827111	26.9157756180107	1.42992607761333e-06	2.42793899981853e-05	BRR2	V	529530	536021	-1
YER173W	13.9863033724365	-0.853148659965837	0.835285386628992	3.25669734647805	0.196253385161262	0.353989750804893	RAD24	V	536300	538279	1
YER174C	24.7270319661717	2.4053322105397	1.0510368934754	6.60689918743788	0.0367561546557737	0.104424992864048	GRX4	V	538434	539168	-1
YER175C	96.5024104557882	-0.223113840541143	0.552483649298783	0.233812863103289	0.889668434163921	0.93317728088965	TMT1	V	539464	540363	-1
YER175W-A	257.230393308136	-0.463293368760171	0.586012595937894	3.49977378557938	0.173793599648021	0.325070614644605	NA	V	540650	540814	1
YER176W	1271.50844324581	0.777704582193592	0.562094909226592	2.69274549681607	0.260182297763977	0.431772858714081	ECM32	V	541690	545055	1
YER177W	284.60854221252	0.736479480031175	0.501158920113778	2.65562873048206	0.2650559441594	0.437353638268146	BMH1	V	545611	546414	1
YER178W	39.7833935215319	-0.626094322370648	0.809444200657927	0.904453194687036	0.636209989896691	0.77274089395885	PDA1	V	546817	548079	1
YER179W	618.25780017439	1.05122779135276	0.572073899357831	6.87162125724522	0.0321992979771079	0.094349157534137	DMC1	V	548421	549517	1
YER182W	152.228797289427	3.20328725692264	1.92610958989008	2.75602616541525	0.252078915762262	0.423650492165177	FMP10	V	552525	553259	1
YER183C	164.508521468005	2.92276272266757	0.952346902230008	8.33841022692667	0.0154645478004504	0.0548314340260917	FAU1	V	553334	553969	-1
YER184C	200.705847691991	-0.180631057787089	0.539776988050082	0.422186466513566	0.80969857252711	0.885894696699162	TOG1	V	556296	558680	-1
YER185W	32.3488613518632	1.15614144146424	0.83904811130461	4.42845033668623	0.109238122621154	0.233390675268074	PUG1	V	559454	560365	1
YER186C	9.61271573434149	0.448030040288106	1.00482000502163	2.46837646780627	0.291070948018514	0.465186439459001	NA	V	561705	562625	-1
YER187W	92.0359167574092	1.03906116486405	0.6869785828637	35.7480424940951	1.72747274068849e-08	4.85537241193513e-07	NA	V	566230	566655	1
YER188C-A	70.8344263198774	4.0235742512542	1.11755916008918	21.9724131948071	1.69336702193294e-05	0.000204262397020661	NA	V	569608	569907	-1
YER188W	19.4880763605566	-0.704883316352294	0.856821341924861	7.84583483746101	0.0197832943179492	0.0653797226603458	NA	V	568040	568759	1
YER189W	60.8917943306606	-0.961225269285298	0.59192077604521	2.95583818440441	0.228111874622454	0.394141376921518	NA	V	571155	571523	1
YER190W	18.2747319281429	-1.9565851013843	0.857276681640239	10.5119789425809	0.00521618247487096	0.0237621530523233	YRF1-2	V	571480	576525	1
YFL001W	43.4772716086159	1.1918103773488	0.759921864817337	9.04810932656088	0.0108449617326484	0.0418894786070944	DEG1	VI	147131	148459	1
YFL002C	33.4237745587052	0.195586000070827	0.649156548717513	0.129495607937912	0.937303817875068	0.959170927093786	SPB4	VI	145114	146934	-1
YFL003C	93.5190800294137	-0.807189519121372	0.542900425492142	2.1972222859542	0.333333715230556	0.50736125425471	MSH4	VI	134521	137157	-1
YFL004W	43.2236981178959	-0.0163214454606856	0.611207207791093	2.60802579815317	0.27144034185978	0.444845621106177	VTC2	VI	131810	134296	1
YFL005W	39.0120558904717	0.0244628252137593	0.657121677084147	3.29223164791466	0.192797314863862	0.349478748267604	SEC4	VI	130334	130981	1
YFL007W	200.668908733989	0.0582863846580524	0.483246870908689	0.0528493205258229	0.973921416055009	0.979844482877237	BLM10	VI	123479	129910	1
YFL008W	51.0309368730799	-0.196168749691755	0.648563616967024	4.53816053331716	0.10340724344947	0.224410771953685	SMC1	VI	119429	123106	1
YFL009W	24.6214995932664	0.59929901881873	0.704558622318283	0.792670664165421	0.672781053035126	0.797742752148315	CDC4	VI	116145	118484	1
YFL010C	163.38520313201	3.02913647315666	0.568746633875534	36.5929965128618	1.13222246861989e-08	3.34467759862714e-07	WWM1	VI	115108	115743	-1
YFL010W-A	6362.85860486916	0.670922271206201	0.466078264286879	2.08857227733726	0.35194296820053	0.525599635254339	AUA1	VI	114990	115274	1
YFL011W	179.28186755941	3.53621707233235	0.666661037443355	31.1732447218732	1.70143717337944e-07	3.84817235697928e-06	HXT10	VI	112345	113985	1
YFL012W	33.5108490756282	-1.22600003056136	0.705235199272027	3.55543582349697	0.16902343386503	0.318880965160809	NA	VI	110647	111093	1
YFL013C	62.8349024744293	0.585583562832906	0.560507999335229	1.34324402654727	0.510879252451314	0.668291591720817	IES1	VI	107852	109930	-1
YFL014W	83.9443554646007	1.73686105699018	0.595951841760348	22.1624431221024	1.53987909548627e-05	0.000190510682967212	HSP12	VI	107256	107585	1
YFL015C	260.605320793817	3.11539747824967	0.554651678710027	33.3831811203516	5.63552428385346e-08	1.45668239301391e-06	NA	VI	106469	106963	-1
YFL016C	119.704688343652	0.913215596036851	0.586367595692479	6.04258365788858	0.0487382162383614	0.128037328502773	MDJ1	VI	104701	106236	-1
YFL017C	180.579195391027	0.883298848892101	0.594754850030951	2.19044312569953	0.334465493610617	0.508028063605108	GNA1	VI	103983	104462	-1
YFL017W-A	207.195159718832	0.747719319976852	0.757882650750775	5.41375100742391	0.0667450258411651	0.162110613430594	SMX2	VI	103699	103932	1
YFL018C	170.835585681413	0.645821700764971	0.59366592637144	37.1241140704826	8.68162568214357e-09	2.64561119471638e-07	LPD1	VI	101628	103127	-1
YFL019C	731.059010255044	2.99662836473644	0.610098750554232	51.2746877314748	7.34248433185961e-12	4.52265790228374e-10	NA	VI	100252	100605	-1
YFL020C	8.42144088893501	0.470452876723602	1.41462722446143	10.9818646718749	0.0041239974302951	0.0196473769313727	PAU5	VI	99231	99599	-1
YFL021W	356.018104858802	0.108699642964513	0.602939252710689	21.3770886297489	2.28046906049794e-05	0.000264607532270202	GAT1	VI	95966	97498	1
