genesymbol	log2FoldChange	padj	genename	chromosome_name	idx
YDR483W	0.402491161138507	0.725938342270034	KRE2	4	284
YDR484W	0.0873556812661186	0.378286525989747	VPS52	4	284
YDR485C	-0.0856032760207967	0.669515189317091	VPS72	4	284
YDR486C	0.728517871482926	0.499888839702989	VPS60	4	285
YDR487C	0.378247693343335	0.862815529783065	RIB3	4	285
YDR488C	-0.477041392354928	0.932799172344896	PAC11	4	285
YDR489W	-0.352475926449215	0.466436021579946	SLD5	4	286
YDR490C	-2.87509322209119	1.04257523557689e-05	PKH1	4	286
YDR492W	1.10244120466803	0.310789561766166	IZH1	4	286
YDR494W	-1.06234203851416	0.0611148523178386	RSM28	4	287
YDR495C	-1.79243741117982	0.00203556195860332	VPS3	4	287
YDR496C	-2.07847656189204	0.033903665914072	PUF6	4	288
YDR497C	-0.112241510294912	0.613073660170946	ITR1	4	288
YDR498C	-0.233257654766258	0.950248574663948	SEC20	4	289
YDR499W	-2.14862130930256	0.0167275029914666	LCD1	4	289
YDR500C	-2.49990810691769	0.0270770284828826	RPL37B	4	290
YDR501W	0.784722924798734	0.36006531080603	PLM2	4	290
YDR502C	-0.187224896037089	0.904693061304556	SAM2	4	290
YDR503C	-1.30727164515155	0.589263192333293	LPP1	4	291
YDR504C	-2.77988005818163	6.90460579430304e-05	SPG3	4	291
YDR505C	0.214624911930943	0.957317994330687	PSP1	4	291
YDR506C	-0.267905502022129	0.63296712605727	GMC1	4	291
YDR507C	4.23201982411482	9.25264898504929e-13	GIN4	4	292
YDR508C	-1.83973999803465	0.0383910345696903	GNP1	4	293
YDR510W	-0.880434523220338	0.492239786232478	SMT3	4	293
YDR511W	0.0993066867886121	0.104848677020091	SDH7	4	294
YDR512C	-0.218380539742361	0.838309754989585	EMI1	4	294
YDR513W	-0.270587082888219	0.908367363868009	GRX2	4	294
YDR514C	0.201254351856662	0.0581311563184565	NA	4	294
YDR515W	4.79356839862986	2.1371012411025e-13	SLF1	4	294
YDR516C	1.65882980180822	0.0025883040473088	EMI2	4	294
YDR517W	1.10898976905059	0.301914339777171	GRH1	4	295
YDR518W	3.02467058788368	1.43901853163944e-07	EUG1	4	295
YDR519W	0.40189971197213	0.867059730265273	FPR2	4	296
YDR520C	0.444641597873549	0.0649988158182638	URC2	4	296
YDR522C	0.237842074609759	0.940087725197656	SPS2	4	296
YDR523C	1.62292380993447	0.46366824726504	SPS1	4	297
YDR524C	1.25154829482255	0.159587419983601	AGE1	4	297
YDR524C-B	-1.39519542913603	0.265296657711386	NA	4	297
YDR524W-C	-2.00381594383044	0.00315665566249977	NA	4	297
YDR525W	-0.469233874214027	0.469956135493327	NA	4	297
YDR525W-A	-1.01593798785114	0.520367299241067	SNA2	4	298
YDR527W	-2.07798521925525	0.0239626534998979	RBA50	4	298
YDR528W	1.17068035072869	0.217091799967266	HLR1	4	298
YDR529C	-0.627524596401698	0.499272586934818	QCR7	4	299
YDR530C	0.385792131443384	0.651061272630922	APA2	4	299
YDR531W	-0.866710370501767	0.133587260218441	CAB1	4	299
YDR532C	-0.0828979628228783	0.0238536939559277	KRE28	4	299
YDR533C	-1.859982495709	0.0169670049533883	HSP31	4	300
YDR534C	2.40381684113286	0.111483902228078	FIT1	4	300
YDR536W	0.105834259475561	0.895372840250054	STL1	4	301
YDR539W	0.142031596410504	0.974869635106783	FDC1	4	302
YDR540C	0.190781524833074	0.337131582043337	IRC4	4	303
YDR541C	2.70208341036619	6.26319299278634e-05	NA	4	303
YIL001W	0.400495737560764	0.909804233467016	NA	9	70
YIL002C	0.680057233430578	0.0604100183079032	INP51	9	70
YIL002W-A	0.260698469216499	0.375929011994947	NA	9	70
YIL003W	1.63870389768667	0.188558417951029	CFD1	9	69
YIL004C	0.288782334078282	0.0769078901908687	BET1	9	69
YIL005W	0.0770895610902428	0.611655774142187	EPS1	9	69
YIL006W	1.06909401364114	0.0704390207747779	YIA6	9	68
YIL007C	0.703283899527146	0.797742752148315	NAS2	9	68
YIL008W	2.39968671232645	0.0122688287032631	URM1	9	68
YIL009C-A	1.34615241008285	0.00479473397034188	EST3	9	67
YIL009W	-0.125352366066981	0.828967403857194	FAA3	9	67
YIL010W	-0.15784363167307	0.598277560926338	DOT5	9	66
YIL011W	1.28096673226485	0.172947679990092	TIR3	9	66
YIL012W	1.01893741197274	0.392522030228638	NA	9	66
YIL013C	-0.788077918592129	0.531408937820927	PDR11	9	65
YIL014C-A	0.754843848100241	0.820156373845843	NA	9	65
YIL014W	0.74983776299837	0.660370924196632	MNT3	9	65
YIL015W	1.14967039988599	0.0781678898409893	BAR1	9	64
YIL016W	0.114906334499431	0.63393527584392	SNL1	9	64
YIL017C	-0.639319317094188	0.63290504521773	VID28	9	63
YIL018W	-2.99639049971517	0.0108936712202335	RPL2A	9	63
YIL019W	-4.41461050174038	0.000104886940677669	FAF1	9	63
YIL020C	-2.51060613049737	0.00980702693349059	HIS6	9	62
YIL021W	-1.92166971628603	0.111988710213978	RPB3	9	62
YIL022W	-0.856769238750798	0.509940422420939	TIM44	9	62
YIL023C	2.51513837582865	0.000174151113392051	YKE4	9	61
YIL024C	0.97811531755883	0.258096318922402	NA	9	61
YIL026C	0.7839011627658	0.429531288749692	IRR1	9	60
YIL030C	-0.883836221355422	0.448412318242226	SSM4	9	59
YIL031W	2.17012738758281	0.00151597475479206	ULP2	9	58
YIL033C	-2.04820085113599	0.00274023197230562	BCY1	9	58
YIL034C	-2.13512737459626	0.000162098533995306	CAP2	9	57
YIL035C	-1.26912514954033	0.372449576439207	CKA1	9	57
YIL036W	1.36730869699324	0.0221270292952792	CST6	9	57
YIL037C	-0.313282492917493	0.842431648252602	PRM2	9	56
YIL038C	-0.0137097513537744	0.824389602671821	NOT3	9	56
YIL039W	-0.504039161392982	0.917065932723599	TED1	9	55
YIL040W	1.04197515874531	0.193319763580317	APQ12	9	55
YIL041W	-0.023185491939244	0.756467172696326	GVP36	9	55
YIL042C	1.20306412366218	0.597092677395882	PKP1	9	55
YIL043C	-1.45305348475754	0.217229978506779	CBR1	9	54
YIL044C	-1.07582547253729	0.431772858714081	AGE2	9	54
YIL045W	1.15530904513597	0.0567058922240804	PIG2	9	54
YIL046W	0.63208477396966	0.589459001257124	MET30	9	53
YIL046W-A	1.68516018980816	0.429929722629157	NA	9	53
YIL047C	-0.25336714859024	0.478074853323748	SYG1	9	53
YIL048W	-0.960644031731585	0.198785627887869	NEO1	9	52
YIL049W	0.711418408568885	0.549989719649541	DFG10	9	52
YIL050W	0.950784401173644	0.312305401554818	PCL7	9	51
YIL051C	0.335506760460155	0.785490132663839	MMF1	9	51
YIL052C	-2.53233922416027	0.0178713932093966	RPL34B	9	51
YIL053W	-2.1035188305934	0.0107750975318853	GPP1	9	51
YIL054W	0.758952075925615	0.547581656823052	NA	9	50
YIL055C	0.837153222072253	0.114288043286299	NA	9	50
YIL056W	1.69672278459846	0.0981240442570094	VHR1	9	49
YIL060W	1.55872735091245	0.0124062158531789	NA	9	49
YIL061C	0.235215360965789	0.681846327342611	SNP1	9	48
YIL062C	4.25505201757354	1.97507121900362e-05	ARC15	9	48
YIL063C	3.27173148790749	2.49673673646551e-08	YRB2	9	48
YIL064W	1.17334118245799	0.115353532123096	EFM4	9	48
YIL065C	0.805339395944025	0.647738249363593	FIS1	9	48
YIL066C	1.76563769621484	0.0750205896765977	RNR3	9	47
YIL067C	3.04310930549736	4.70322918804639e-06	NA	9	47
YIL068C	-0.173390042476313	0.909238064465244	SEC6	9	46
YIL069C	-3.24286715829667	0.0275816325874047	RPS24A	9	46
YIL070C	-0.92127392256189	0.725938342270034	MAM33	9	46
YIL071C	1.35238066162383	0.114457920008747	PCI8	9	45
YIL072W	-0.39381596272182	0.770379079220141	HOP1	9	45
YIL073C	0.468427959834717	0.660370924196632	SPO22	9	44
YIL074C	0.945854053017176	0.341698759098653	SER33	9	44
YIL075C	0.88016094543723	0.100046855560061	RPN2	9	43
YIL076W	1.35547042390607	0.203872394065995	SEC28	9	43
YIL077C	-0.399860657184706	0.062307370684153	NA	9	42
YIL078W	-1.42184288969403	0.215844403266245	THS1	9	42
YIL079C	-0.150922626522808	0.901381892690907	AIR1	9	42
YIL082W-A	-0.524938160103953	0.71587111347097	NA	9	41
YIL083C	-0.645515724919055	0.780591397123797	CAB2	9	40
YIL084C	-0.0696548227136164	0.728026134199922	SDS3	9	40
YIL085C	-1.01573267007834	0.698897489999833	KTR7	9	40
YIL086C	2.31573643186276	0.0194394174528928	NA	9	40
YIL087C	-0.546169727192532	0.755452397588759	AIM19	9	39
YIL088C	-0.536578614772992	0.862815529783065	AVT7	9	39
YIL089W	0.871518713565769	0.328900906348659	NA	9	39
YIL090W	1.79994728612692	0.0567844098937726	ICE2	9	38
YIL091C	-1.11690268390662	0.229391490296638	UTP25	9	38
YIL092W	-3.4373510772987	8.09135327960597e-07	NA	9	37
YIL093C	-1.01905973191967	0.590325617732682	RSM25	9	37
YIL094C	-1.39796299589357	0.240164371319256	LYS12	9	37
YIL095W	-2.92608456191091	0.00116719866899667	PRK1	9	36
YIL096C	2.63414910701397	4.09109214763467e-05	BMT5	9	36
YIL097W	1.41490257900113	0.312877723004254	FYV10	9	36
YIL098C	-1.18067285497512	0.441091987019553	FMC1	9	35
YIL099W	-2.36397438904002	0.0142952206796314	SGA1	9	35
YIL101C	-0.126098789516	0.0679791438555403	XBP1	9	35
YIL102C	0.723156676278392	0.519994076082311	NA	9	34
YIL102C-A	3.05985982228441	4.03097509529005e-06	NA	9	34
YIL103W	1.10571356100471	0.193863038260007	DPH1	9	34
YIL104C	-0.850153037135924	0.6546902585975	SHQ1	9	33
YIL105C	-0.635063262676277	0.800725303725625	SLM1	9	33
YIL105W-A	0.104566888271674	0.46963734802788	NA	9	33
YIL106W	0.899923542653267	0.0190891739437383	MOB1	9	33
YIL107C	3.04537161247522	1.01305883719216e-06	PFK26	9	32
YIL108W	1.34814901013765	0.235925595703857	NA	9	32
YIL109C	1.59011110647219	0.0867574278787231	SEC24	9	31
YIL110W	3.04293305144981	1.92722136035152e-05	HPM1	9	31
YIL111W	-1.34525499735647	0.0678600645241816	NA	9	31
YIL112W	2.24099703911049	0.00209676385576451	HOS4	9	30
YIL113W	-1.46107373485521	0.0402475765939007	SDP1	9	30
YIL114C	-1.85243689285374	0.174669920851726	POR2	9	29
YIL115C	-0.328373739089681	0.0573316728269354	NUP159	9	28
YIL116W	0.373844105698482	0.311756725768049	HIS5	9	28
YIL117C	1.72534352818615	0.0153815646642801	PRM5	9	28
YIL118W	1.16503823991698	0.431191001462663	RHO3	9	27
YIL119C	-4.07204348852329	7.89083322873642e-09	RPI1	9	27
YIL120W	0.247888270300637	0.888670682932073	QDR1	9	26
YIL121W	0.249607134758714	0.920549564287817	QDR2	9	26
YIL123W	1.04789644113661	0.173155253401358	SIM1	9	25
YIL124W	-0.457232436105781	0.6935927950334	AYR1	9	25
YIL125W	0.916703357256497	0.51705662603358	KGD1	9	24
YIL126W	-1.30656861826987	0.130210134505656	STH1	9	23
YIL127C	-2.3005364411532	0.00559653746821594	RRT14	9	23
YIL128W	-3.05979809014639	2.52730587299937e-07	MET18	9	22
YIL129C	-1.00937960564082	0.471618826013312	TAO3	9	21
YIL130W	-1.72383749925248	0.298564596232302	ASG1	9	20
YIL131C	0.939119383604226	0.241340588248264	FKH1	9	20
YIL132C	0.0404597825928358	0.817361526702447	CSM2	9	19
YIL133C	-2.46409827968771	0.0246956201073625	RPL16A	9	19
YIL134W	0.47300265404456	0.674062435935392	FLX1	9	19
YIL135C	-0.0336607064207481	0.946179453439652	VHS2	9	19
YIL136W	0.298911655477784	0.678586054951369	OM45	9	18
YIL137C	1.44653460385069	0.0726061262931481	TMA108	9	17
YIL138C	-0.801191628462142	0.542064264538974	TPM2	9	17
YIL139C	-1.31053468212011	0.116622737695188	REV7	9	17
YIL140W	-1.07328746701084	0.290641522976041	AXL2	9	17
YIL142W	1.23686576546966	0.135822499836424	CCT2	9	16
YIL143C	1.51713556701712	0.174897534003853	SSL2	9	16
YIL144W	1.50229055774588	0.228273412561193	NDC80	9	15
YIL145C	2.71874139358749	1.41588551876098e-05	PAN6	9	15
YIL146C	-1.2820580730579	0.0960015917024351	ATG32	9	14
YIL147C	-0.803747519781627	0.474283230153057	SLN1	9	13
YIL148W	-1.32121299016381	0.0101991929778116	RPL40B	9	13
YIL149C	-1.53269089689832	0.105392552368306	MLP2	9	12
YIL150C	1.41321459756276	0.0285421849176576	MCM10	9	12
YIL151C	0.880974772038664	0.454665693838619	ESL1	9	11
YIL152W	-0.711384034342415	0.621352794926474	NA	9	11
YIL153W	1.97282427618113	0.0029984831528576	RRD1	9	11
YIL154C	0.587040541914174	0.63276323626724	IMP2'	9	10
YIL155C	0.360894377071665	0.678718283551204	GUT2	9	10
YIL156W	0.540611683666268	0.824381733189907	UBP7	9	9
YIL157C	-1.04877425384161	0.456784436290446	COA1	9	9
YIL158W	-0.443287402924934	0.114288043286299	AIM20	9	9
YIL159W	3.79960734660217	1.94841097197092e-08	BNR1	9	8
YIL160C	-1.62798829655424	0.0228486475697658	POT1	9	8
YIL161W	0.784388416911232	0.484059230031523	NA	9	7
YIL162W	-0.0491972926318878	0.76119941519582	SUC2	9	7
YIL163C	-0.476546225195094	0.764830046944781	NA	9	7
YIL166C	0.186351521222923	0.938244155902059	NA	9	6
YIL169C	-1.53633998753202	0.00298948926212656	CSS1	9	4
YIL170W	1.67765807056222	0.0147743996376624	NA	9	3
YIL171W	1.3708305325838	0.144627125550346	NA	9	3
YIR001C	0.778198788041455	0.599483975441857	SGN1	9	71
YIR002C	4.84327656929143	6.63439055000091e-15	MPH1	9	71
YIR003W	0.144373372516085	0.950248574663948	AIM21	9	72
YIR004W	-0.0712119471714162	0.446614038065696	DJP1	9	72
YIR005W	0.47511657379521	0.722426611195259	IST3	9	72
YIR006C	0.223946208666621	0.629255710903641	PAN1	9	73
YIR007W	-0.790785444208865	0.26711621685649	EGH1	9	74
YIR008C	0.698911828852037	0.306408923941196	PRI1	9	74
YIR009W	-2.28562834122466	0.0195435032071256	MSL1	9	74
YIR010W	-0.22947556323834	0.792459906585222	DSN1	9	75
YIR011C	-0.65878612645707	0.2172677947391	STS1	9	75
YIR012W	-1.36993194413171	0.222055178095546	SQT1	9	75
YIR013C	-0.155389417180071	0.531967034001891	GAT4	9	76
YIR014W	-1.42457918356443	0.238828641118555	NA	9	76
YIR015W	0.57682681356082	0.818010180112961	RPR2	9	76
YIR016W	1.79643634069454	0.121675477279681	NA	9	76
YIR017C	1.20574300246558	0.473376035007162	MET28	9	76
YIR018C-A	-0.488150262637165	0.775919861488893	NA	9	77
YIR018W	0.665924955299836	0.644241585264598	YAP5	9	76
YIR019C	0.873645123027755	0.325070614644605	FLO11	9	77
YIR021W	1.9061329801149	0.0306750073722464	MRS1	9	79
YIR021W-A	0.415440233672139	0.733725480680799	NA	9	79
YIR022W	-0.424686426350618	0.40027152878534	SEC11	9	79
YIR023W	3.89169876676514	8.05818555030293e-10	DAL81	9	79
YIR024C	-1.00014682043323	0.637769477469551	INA22	9	80
YIR025W	-1.78295240489062	0.134342804775186	MND2	9	80
YIR026C	-1.62698759292928	0.0279345416844959	YVH1	9	80
YIR027C	1.76126903715387	0.0192752672186302	DAL1	9	81
YIR028W	0.316607957609185	0.800725303725625	DAL4	9	81
YIR029W	0.469977708295481	0.255543032209741	DAL2	9	82
YIR030C	1.16392898996739	0.0486877317239156	DCG1	9	82
YIR031C	0.508004609832527	0.870172912299521	DAL7	9	82
YIR032C	-0.199975145988857	0.840406028500572	DAL3	9	83
YIR033W	-0.278382099233273	0.660874074534189	MGA2	9	83
YIR034C	0.0926305314861728	0.966031940582712	LYS1	9	83
YIR035C	-0.598972279085264	0.418329732149047	NA	9	84
YIR036C	-0.501240613942578	0.854513225732772	IRC24	9	84
YIR037W	0.289722434022772	0.517810239298776	HYR1	9	84
YIR038C	0.628477015556929	0.492239786232478	GTT1	9	84
YIR039C	-0.447681026252173	0.855657594937567	YPS6	9	86
YIR042C	-1.46123223299767	0.0942798003000198	NA	9	87
YEL001C	0.916736789491018	0.278940801193288	IRC22	5	30
YEL002C	0.191415025433245	0.631081968920824	WBP1	5	29
YEL003W	-0.0675430759435219	0.0544492946460109	GIM4	5	29
YEL004W	-0.438180318524692	0.457682187218346	YEA4	5	29
YEL005C	-0.00315846394348367	0.778033361121351	VAB2	5	29
YEL006W	1.27805504159531	0.59890573384298	YEA6	5	28
YEL007W	-1.06046651256917	0.399206212306797	MIT1	5	28
YEL008W	-0.77473248443699	0.647738249363593	NA	5	28
YEL009C	-0.75703713730807	0.712780659788418	GCN4	5	27
YEL009C-A	0.94396802406041	0.653087303501731	NA	5	27
YEL011W	-2.33999723483748	0.000487056822294786	GLC3	5	26
YEL012W	2.11611361851504	0.0297971175144237	UBC8	5	26
YEL013W	0.485062500073228	0.842080745501065	VAC8	5	25
YEL014C	-1.20354477511964	0.112668328231617	NA	5	25
YEL015W	1.25322605589121	0.176291683612327	EDC3	5	25
YEL016C	2.31322394389675	9.56148442215875e-05	NPP2	5	24
YEL017C-A	-1.72282048052606	0.109767690286421	PMP2	5	24
YEL017W	-1.07785599367341	0.209847153310035	GTT3	5	24
YEL018W	-1.11587881993748	0.222760616331205	EAF5	5	24
YEL020C	1.20717432043245	0.203417031040725	PXP1	5	23
YEL020W-A	-1.36198331820386	0.390001708523435	TIM9	5	23
YEL021W	1.93245906633201	0.0107939971218969	URA3	5	23
YEL022W	3.44067272338355	1.75183587746937e-08	GEA2	5	22
YEL023C	-0.872372412387208	0.0376096538152004	NA	5	21
YEL024W	-1.14101535892655	0.699337901991983	RIP1	5	21
YEL025C	0.0756701186198346	0.305139596888801	NA	5	20
YEL026W	-0.0761419601669573	0.223043434044298	SNU13	5	20
YEL027W	-1.39124078352818	0.0703731591495821	VMA3	5	20
YEL028W	0.307582575017186	0.560894286175366	NA	5	19
YEL029C	-0.992341424799569	0.420480378612174	BUD16	5	19
YEL030W	-0.599380208119265	0.566796478666681	ECM10	5	18
YEL031W	-0.415745077470529	0.763384599705843	SPF1	5	18
YEL032W	-2.0441145063636	0.07818335439231	MCM3	5	17
YEL033W	-2.35693302705056	0.00230546108671698	MTC7	5	17
YEL034W	-1.97925121562261	0.00572937912434143	HYP2	5	17
YEL035C	-0.182126880452793	0.93317728088965	UTR5	5	17
YEL036C	0.275615130967227	0.345832532045092	ANP1	5	16
YEL037C	-1.12873130936831	0.345449015713641	RAD23	5	16
YEL038W	-0.541709653954216	0.842431648252602	UTR4	5	16
YEL039C	-0.36927056297472	0.754897141036938	CYC7	5	15
YEL040W	-0.462317055789791	0.836789991070343	UTR2	5	15
YEL041W	-1.22833287238914	0.109837009945973	YEF1	5	15
YEL042W	1.78847342400629	0.0376157408884049	GDA1	5	14
YEL043W	0.481555936503227	0.601142306706532	NA	5	14
YEL044W	-1.05448986355848	0.28410385129991	IES6	5	13
YEL046C	0.906209752914527	0.432351725085487	GLY1	5	13
YEL047C	-0.931556601192258	0.584662525518093	FRD1	5	13
YEL048C	3.82816172341091	1.36129046774551e-08	TCA17	5	12
YEL049W	0.380887933620111	0.0440420957954313	PAU2	5	12
YEL050C	0.265164444514852	0.529427442388573	RML2	5	11
YEL051W	-1.28652615570968	0.445107317652065	VMA8	5	11
YEL052W	-0.00946787311021082	0.731999185210707	AFG1	5	11
YEL053C	-1.25469102937229	0.325070614644605	MAK10	5	10
YEL054C	-3.03646820600702	0.000200890226563694	RPL12B	5	10
YEL055C	0.0487385893903577	0.958738333217077	POL5	5	9
YEL056W	-3.25263986514937	2.46786499305793e-07	HAT2	5	9
YEL057C	-2.01024090748216	0.000180331566605135	SDD1	5	9
YEL058W	0.715736453046271	0.0587623087333434	PCM1	5	8
YEL059C-A	1.61005888369168	0.0446582867024486	SOM1	5	8
YEL059W	2.48383445435649	0.00297067915234387	NA	5	8
YEL060C	0.546656697827276	0.58133766152364	PRB1	5	8
YEL061C	0.0486311051987814	0.910798049092895	CIN8	5	7
YEL062W	1.64158911520815	0.00285225504812842	NPR2	5	6
YEL063C	4.84841115820169	6.9263996713331e-16	CAN1	5	6
YEL064C	0.633516960778653	0.147390970834405	AVT2	5	5
YEL065W	-1.22367071649859	0.178619089774134	SIT1	5	5
YEL066W	-3.06259304158265	0.000377583318091209	NA	5	5
YEL067C	-1.60910611288589	0.0509357989302691	NA	5	5
YEL069C	-1.1704094651884	0.429554054904854	HXT13	5	4
YEL071W	0.61363924387831	0.349478748267604	DLD3	5	3
YEL073C	-0.771200335219823	0.442590564560814	NA	5	1
YEL075C	0.729630925731576	0.29860565198913	NA	5	1
YEL077C	-0.722250950443685	0.400828857169326	NA	5	0
YER001W	-0.950783535362451	0.660370924196632	MNN1	5	30
YER002W	-1.39675645785601	0.0147145988935993	NOP16	5	31
YER003C	-0.782426067272228	0.617753260370111	PMI40	5	31
YER004W	-0.27374384328697	0.937528104618227	FMP52	5	31
YER005W	0.0456789649651403	0.995712065508238	YND1	5	32
YER006W	-2.19261910171409	0.0992659557134682	NUG1	5	32
YER007C-A	0.148063552344697	0.817725877172373	TMA20	5	33
YER007W	-1.01921751013793	0.240173069682007	PAC2	5	33
YER008C	-0.000917414255420139	0.705680752443459	SEC3	5	33
YER009W	-1.53741478828786	0.345449015713641	NTF2	5	34
YER010C	-0.137761511017733	0.21919966612816	NA	5	34
YER011W	0.431570418097837	0.531534963381498	TIR1	5	35
YER012W	-0.608834987496375	0.801212855075974	PRE1	5	35
YER013W	0.0908211790695059	0.9321508146656	PRP22	5	35
YER014C-A	0.634877215049534	0.523542480870674	BUD25	5	36
YER014W	0.194179919496075	0.962209980068482	HEM14	5	36
YER015W	0.242943006974221	0.498539496825954	FAA2	5	36
YER016W	-0.0280608766747144	0.935846636411107	BIM1	5	37
YER017C	0.284486921807393	0.567931185897795	AFG3	5	37
YER018C	-0.344898585161811	0.859534355356479	SPC25	5	38
YER019C-A	0.0531103152928611	0.081049926940729	SBH2	5	38
YER019W	0.562752057891452	0.508658154088082	ISC1	5	38
YER020W	1.9607192738197	0.0253558633736064	GPA2	5	39
YER021W	-0.750330305161166	0.731999185210707	RPN3	5	39
YER022W	0.31832933095879	0.936456362684977	SRB4	5	39
YER023W	-0.968388552129717	0.488972385373708	PRO3	5	40
YER024W	-2.41233072357622	7.89144578210241e-05	YAT2	5	40
YER025W	-0.416790805455737	0.85152235000996	GCD11	5	41
YER026C	1.04575869111851	0.2203196321882	CHO1	5	41
YER027C	-0.554780624338982	0.84797270338077	GAL83	5	41
YER028C	-0.939846337050328	0.302961636350738	MIG3	5	42
YER029C	-1.16662827276708	0.292979954036161	SMB1	5	42
YER030W	-1.2294109776779	0.0833482468067982	CHZ1	5	42
YER031C	-2.00827224053965	0.0386265780341666	YPT31	5	42
YER032W	-0.732308198556032	0.660504506019022	FIR1	5	43
YER033C	1.20423082773842	0.150542735980379	ZRG8	5	43
YER034W	2.28745447071568	0.0368970106089481	NA	5	44
YER035W	1.62905156849903	0.0928575348368405	EDC2	5	44
YER036C	-1.71332427779031	0.013889842786393	ARB1	5	44
YER037W	-2.2353485004564	0.000237457403782066	PHM8	5	45
YER038C	3.090550378566	0.000467771752244332	KRE29	5	45
YER038W-A	2.66329867386122	6.29772356739614e-05	FMP49	5	45
YER039C	-2.73083856390053	0.000190510682967212	HVG1	5	45
YER039C-A	-1.74910332698241	0.145824414203884	NA	5	45
YER040W	-0.278453703973063	0.419733763399949	GLN3	5	45
YER041W	0.518340275865879	0.829280830780177	YEN1	5	46
YER042W	-2.00109900326691	0.0371946604924162	MXR1	5	46
YER043C	-1.14153826832044	0.461722891543769	SAH1	5	47
YER044C	-0.43866234736699	0.938244155902059	ERG28	5	47
YER044C-A	1.02484275346028	0.250395462786942	MEI4	5	47
YER045C	-0.300223090733064	0.76030111292301	ACA1	5	48
YER046W	0.0942960093872248	0.934293261616241	SPO73	5	48
YER047C	0.425253443083402	0.426523947444695	SAP1	5	48
YER048C	-0.219222274247494	0.919232334103246	CAJ1	5	49
YER048W-A	0.929975140628326	0.566463503080715	ISD11	5	50
YER049W	-1.1360153983099	0.417664120211894	TPA1	5	50
YER050C	-1.39302990833086	0.417664120211894	RSM18	5	50
YER051W	1.947741870207	0.00978885786180368	JHD1	5	50
YER052C	0.119878723564196	0.492829556603483	HOM3	5	51
YER053C	0.533415477013599	0.432351725085487	PIC2	5	51
YER054C	-0.203288773014902	0.289121023962601	GIP2	5	52
YER055C	0.11247999790593	0.266366680817225	HIS1	5	52
YER056C	-1.26640378800682	0.241021089072415	FCY2	5	53
YER056C-A	-2.49699107361335	0.000384463953751451	RPL34A	5	53
YER057C	-2.89979184487502	6.95423414760945e-06	HMF1	5	54
YER058W	0.00838377505640781	0.786336593775093	PET117	5	54
YER059W	-2.17523230390458	0.00750301889650516	PCL6	5	54
YER060W	-0.480031068588368	0.820156373845843	FCY21	5	54
YER060W-A	0.0251721811862278	0.966726092625496	FCY22	5	55
YER061C	-1.77325330027906	0.123984509155139	CEM1	5	55
YER062C	1.60537974028361	0.0110433287397849	GPP2	5	55
YER063W	-2.44915209362203	0.000696551294359289	THO1	5	56
YER064C	3.40790064841333	1.07142457376148e-06	VHR2	5	56
YER065C	-3.34482855563801	4.11929579607946e-09	ICL1	5	57
YER067W	0.370075044176246	0.366916624054477	RGI1	5	58
YER068W	-0.111250461585144	0.652278273363703	MOT2	5	58
YER069W	2.3980404059834	0.000511768979612303	ARG5,6	5	59
YER070W	-2.52446844749601	0.0418429923386604	RNR1	5	59
YER071C	-1.18021485324097	0.258096318922402	TDA2	5	60
YER072W	1.14987856622769	0.00951153735215388	VTC1	5	60
YER073W	-0.263653370193112	0.466152290862673	ALD5	5	60
YER074W	-3.18998147217173	0.00812883889015907	RPS24A	5	61
YER074W-A	-0.831319727161567	0.453510486980789	YOS1	5	61
YER075C	2.38563175729537	1.43741266111769e-05	PTP3	5	61
YER076C	-1.38279814225541	0.357926306834892	NA	5	62
YER077C	0.479271852359797	0.769556581658762	MRX1	5	62
YER078C	1.37084462743328	0.0840610288956794	ICP55	5	63
YER079W	-0.739232436708479	0.589263192333293	NA	5	63
YER080W	-0.390495760052032	0.696251380932529	AIM9	5	63
YER081W	-0.60341944013539	0.507983404361218	SER3	5	64
YER082C	0.850354100611632	0.0390012952974825	UTP7	5	64
YER083C	-1.34559603407947	0.284881653375101	GET2	5	65
YER086W	2.33238956829136	0.00102150248765178	ILV1	5	65
YER087C-B	1.21899203751429	0.187341974938649	SBH1	5	66
YER087W	2.15897495435611	0.0096178318002788	AIM10	5	66
YER088C	-0.811910226266888	0.0526248489595791	DOT6	5	66
YER089C	0.452622968692224	0.278674767921713	PTC2	5	67
YER090W	0.356594940954786	0.878211711659964	TRP2	5	67
YER091C	1.06101553415917	0.045330579178287	MET6	5	67
YER092W	0.194730830677101	0.127133014175715	IES5	5	68
YER093C	-0.485956256491914	0.281143706782959	TSC11	5	68
YER093C-A	0.340454104134688	0.358305628406929	AIM11	5	69
YER094C	0.198416350349144	0.913297852956917	PUP3	5	69
YER095W	2.21079615156619	0.00399974846751258	RAD51	5	69
YER096W	1.77654850159929	0.0232641237095182	SHC1	5	70
YER098W	-2.28582443317263	0.000188041055368319	UBP9	5	71
YER099C	0.117705438126355	0.47448396061935	PRS2	5	71
YER100W	0.54784322569451	0.80119910151668	UBC6	5	71
YER101C	1.28534914327207	0.0398056166415282	AST2	5	72
YER102W	-3.28562342792451	5.05097970233505e-05	RPS8A	5	72
YER103W	2.01051762161646	0.00912974863977997	SSA4	5	72
YER104W	-0.350570427317745	0.623289044229086	RTT105	5	73
YER105C	-0.779320733741678	0.326886123825329	NUP157	5	73
YER107C	0.310482579885465	0.863460217559148	GLE2	5	74
